"rental_id","rental_date","payment_id","amount"
5503,2005-07-10 00:35:37.000,31857,0.99
3171,2005-06-20 22:15:47.000,19043,0.99
10419,2005-08-01 08:13:22.000,23311,0.99
4637,2005-07-08 08:49:54.000,31867,0.99
11936,2005-08-17 16:45:34.000,20578,0.99
1879,2005-06-17 02:57:34.000,17514,0.99
15667,2005-08-23 09:02:03.000,23387,0.99
13022,2006-02-14 15:16:03.000,31937,0.99
11847,2006-02-14 15:16:03.000,31938,0.99
14172,2006-02-14 15:16:03.000,31967,0.99
12524,2006-02-14 15:16:03.000,31962,0.99
13978,2005-08-20 19:03:25.000,25091,0.99
12786,2006-02-14 15:16:03.000,31981,0.99
13209,2006-02-14 15:16:03.000,32010,0.99
14606,2006-02-14 15:16:03.000,32007,0.99
15326,2006-02-14 15:16:03.000,32032,0.99
13390,2006-02-14 15:16:03.000,32056,0.99
8665,2005-07-29 15:39:29.000,31904,0.99
11355,2005-08-02 17:37:43.000,24460,0.99
14107,2006-02-14 15:16:03.000,32095,0.99
14568,2005-08-21 16:30:48.000,22482,0.99
15061,2005-08-22 10:29:44.000,23552,0.99
15778,2006-02-14 15:16:03.000,32091,0.99
11575,2005-08-17 01:50:26.000,20002,0.99
6176,2005-07-11 10:48:21.000,25278,0.99
15539,2005-08-23 04:09:03.000,22485,0.99
2100,2005-06-17 18:53:21.000,17693,0.99
13868,2005-08-20 15:06:26.000,23172,0.99
13621,2005-08-20 06:43:44.000,22471,0.99
11254,2005-08-02 13:43:49.000,19978,0.99
2420,2005-06-18 17:22:28.000,18121,0.99
15652,2005-08-23 08:34:10.000,22449,0.99
9989,2005-07-31 17:22:39.000,29879,0.99
10300,2005-08-01 04:08:11.000,22669,0.99
5533,2005-07-10 02:19:28.000,25188,0.99
12671,2005-08-18 19:19:59.000,22438,0.99
1587,2005-06-16 04:52:28.000,18746,0.99
14541,2005-08-21 15:34:32.000,22430,0.99
12333,2005-08-18 06:51:39.000,22853,0.99
14259,2005-08-21 06:00:22.000,22491,0.99
15857,2005-08-23 15:59:51.000,22423,0.99
10635,2005-08-01 15:37:58.000,23179,0.99
14877,2005-08-22 03:39:56.000,25159,0.99
15894,2006-02-14 15:16:03.000,32064,0.99
11626,2005-08-17 04:25:42.000,25149,0.99
11598,2005-08-17 03:03:07.000,20003,0.99
2140,2005-06-17 21:40:29.000,18728,0.99
12791,2005-08-19 00:17:09.000,22403,0.99
15248,2005-08-22 17:53:06.000,22875,0.99
5861,2005-07-10 18:14:22.000,25257,0.99
11248,2005-08-02 13:35:34.000,19950,0.99
14358,2005-08-21 09:14:28.000,23717,0.99
9901,2005-07-31 14:20:59.000,25264,0.99
11822,2005-08-17 12:32:39.000,25120,0.99
12520,2005-08-18 13:42:45.000,23183,0.99
15671,2005-08-23 09:08:16.000,23719,0.99
7239,2005-07-27 10:20:27.000,25269,0.99
5884,2005-07-10 19:31:38.000,27770,0.99
11260,2005-08-02 13:52:19.000,22671,0.99
12326,2005-08-18 06:41:59.000,23732,0.99
7831,2005-07-28 08:44:21.000,27787,0.99
4804,2005-07-08 16:57:30.000,25178,0.99
14616,2006-02-14 15:16:03.000,31988,0.99
7800,2005-07-28 07:50:59.000,27786,0.99
10123,2005-07-31 21:30:46.000,27657,0.99
13356,2005-08-19 21:02:21.000,20042,0.99
13502,2005-08-20 01:58:15.000,19933,0.99
7857,2005-07-28 09:49:40.000,27798,0.99
10412,2005-08-01 07:57:16.000,20048,0.99
9103,2005-07-30 08:49:26.000,25293,0.99
9588,2005-07-31 03:13:13.000,27791,0.99
15009,2005-08-22 08:27:27.000,20054,0.99
8131,2005-07-28 19:55:21.000,25300,0.99
14219,2006-02-14 15:16:03.000,31935,0.99
3360,2005-06-21 12:12:41.000,18108,0.99
5761,2005-07-10 12:45:36.000,25379,0.99
2698,2005-06-19 13:29:11.000,17804,0.99
4757,2005-07-08 14:36:51.000,27840,0.99
6543,2005-07-12 04:54:32.000,31884,0.99
4610,2005-07-08 07:28:05.000,31891,0.99
4539,2005-07-08 04:01:02.000,31880,0.99
10393,2005-08-01 06:52:50.000,25064,0.99
12825,2005-08-19 01:23:58.000,20076,0.99
5257,2005-07-09 13:56:43.000,25438,0.99
8717,2005-07-29 17:40:45.000,31844,0.99
12217,2005-08-18 02:44:44.000,23660,0.99
10734,2005-08-01 19:28:47.000,22878,0.99
2817,2005-06-19 20:05:22.000,18148,0.99
13696,2005-08-20 09:16:15.000,22664,0.99
4897,2005-07-08 20:25:11.000,31816,0.99
14593,2005-08-21 17:33:18.000,22321,0.99
9725,2005-07-31 08:35:18.000,27835,0.99
3000,2005-06-20 09:32:33.000,18705,0.99
10374,2005-08-01 06:25:27.000,19908,0.99
8562,2005-07-29 11:32:13.000,31788,0.99
11970,2005-08-17 17:53:09.000,22880,0.99
8466,2005-07-29 08:24:47.000,25358,0.99
13457,2005-08-20 00:33:22.000,25037,0.99
9565,2005-07-31 02:32:00.000,27631,0.99
10919,2005-08-02 02:11:03.000,23743,0.99
9099,2005-07-30 08:45:48.000,31739,0.99
11776,2005-08-17 10:27:19.000,19899,0.99
12206,2005-08-18 02:22:20.000,25019,0.99
5692,2005-07-10 09:32:22.000,31678,0.99
15573,2005-08-23 05:28:36.000,22291,0.99
5502,2005-07-10 00:34:15.000,31665,0.99
12148,2005-08-18 00:13:15.000,25018,0.99
6470,2005-07-12 01:29:41.000,31630,0.99
15186,2005-08-22 15:52:57.000,23658,0.99
12846,2005-08-19 02:03:26.000,19891,0.99
5960,2005-07-10 23:38:34.000,31618,0.99
9732,2005-07-31 08:56:08.000,25395,0.99
8465,2005-07-29 08:20:49.000,31611,0.99
2384,2005-06-18 15:18:49.000,19013,0.99
11748,2005-08-17 09:04:02.000,22581,0.99
11668,2005-08-17 05:47:32.000,24977,0.99
14292,2005-08-21 07:06:20.000,24995,0.99
7744,2005-07-28 05:38:20.000,25392,0.99
6441,2005-07-12 00:27:08.000,27852,0.99
11733,2005-08-17 08:31:03.000,24989,0.99
14704,2005-08-21 21:02:22.000,24973,0.99
10876,2005-08-02 00:31:58.000,22264,0.99
14023,2005-08-20 21:10:32.000,19882,0.99
13474,2005-08-20 01:04:32.000,23755,0.99
4744,2005-07-08 13:43:57.000,27869,0.99
11268,2005-08-02 14:10:39.000,22255,0.99
12241,2005-08-18 03:33:17.000,24971,0.99
15914,2005-08-23 17:49:26.000,22253,0.99
10266,2005-08-01 03:05:59.000,23147,0.99
9270,2005-07-30 15:03:16.000,31535,0.99
8556,2005-07-29 11:18:27.000,31522,0.99
5061,2005-07-09 04:30:50.000,31502,0.99
8120,2005-07-28 19:24:24.000,31563,0.99
5962,2005-07-10 23:45:22.000,27871,0.99
7629,2005-07-28 01:00:09.000,31496,0.99
11436,2005-08-02 20:16:06.000,23670,0.99
3796,2005-07-06 14:45:22.000,31474,0.99
13928,2005-08-20 17:12:28.000,24942,0.99
14367,2005-08-21 09:31:44.000,24943,0.99
8764,2005-07-29 19:39:04.000,25586,0.99
12043,2005-08-17 20:38:21.000,22563,0.99
11873,2005-08-17 14:14:39.000,22221,0.99
1771,2005-06-16 18:12:17.000,17797,0.99
14108,2005-08-21 00:52:45.000,24931,0.99
14653,2005-08-21 19:35:59.000,22575,0.99
4343,2005-07-07 18:48:54.000,25452,0.99
15002,2005-08-22 08:06:00.000,24927,0.99
13567,2005-08-20 04:49:21.000,24924,0.99
13693,2005-08-20 09:11:42.000,22211,0.99
4211,2005-07-07 11:50:41.000,31329,0.99
5481,2005-07-09 23:51:57.000,27545,0.99
10883,2005-08-02 00:47:19.000,19853,0.99
14936,2005-08-22 05:51:26.000,24910,0.99
4270,2005-07-07 14:38:41.000,31278,0.99
12099,2005-08-17 22:38:54.000,24549,0.99
7933,2005-07-28 12:27:27.000,25513,0.99
5601,2005-07-10 04:56:55.000,27918,0.99
3109,2005-06-20 17:33:55.000,18864,0.99
11380,2005-08-02 18:17:32.000,22194,0.99
13296,2005-08-19 18:43:53.000,19846,0.99
7461,2005-07-27 18:45:15.000,27521,0.99
8240,2005-07-29 00:33:32.000,27902,0.99
5344,2005-07-09 17:27:05.000,31211,0.99
3852,2005-07-06 16:57:49.000,27915,0.99
8051,2005-07-28 16:56:16.000,31167,0.99
10383,2005-08-01 06:37:16.000,22560,0.99
10755,2005-08-01 20:14:14.000,24883,0.99
14208,2005-08-21 04:09:18.000,19838,0.99
14188,2005-08-21 03:32:04.000,22173,0.99
3763,2005-07-06 12:56:31.000,31135,0.99
10318,2005-08-01 04:36:53.000,22169,0.99
10153,2005-07-31 22:30:10.000,25516,0.99
3775,2005-07-06 13:27:33.000,25539,0.99
6903,2005-07-12 21:58:15.000,27977,0.99
13070,2005-08-19 09:56:23.000,24851,0.99
6320,2005-07-11 18:50:55.000,27920,0.99
13469,2005-08-20 00:59:36.000,24852,0.99
14473,2005-08-21 13:19:03.000,19829,0.99
15821,2005-08-23 15:03:58.000,24835,0.99
7507,2005-07-27 20:31:48.000,27930,0.99
15585,2005-08-23 05:55:22.000,22149,0.99
7802,2005-07-28 07:51:57.000,25524,0.99
7863,2005-07-28 10:05:46.000,31073,0.99
2135,2005-06-17 21:14:02.000,18662,0.99
9373,2005-07-30 19:05:36.000,31050,0.99
14026,2005-08-20 21:21:08.000,24819,0.99
8069,2005-07-28 17:23:46.000,31020,0.99
11784,2005-08-17 10:48:05.000,19814,0.99
11583,2005-08-17 02:08:13.000,22120,0.99
13187,2005-08-19 14:24:48.000,22129,0.99
6774,2005-07-12 15:56:08.000,30941,0.99
10257,2005-08-01 02:49:43.000,22125,0.99
7597,2005-07-27 23:35:49.000,30921,0.99
2669,2005-06-19 11:28:52.000,18201,0.99
12819,2005-08-19 01:05:05.000,22122,0.99
4934,2005-07-08 22:18:42.000,27972,0.99
5216,2005-07-09 11:54:58.000,27953,0.99
5075,2005-07-09 05:12:07.000,30928,0.99
15421,2005-08-22 23:56:37.000,22117,0.99
12619,2005-08-18 17:24:15.000,22564,0.99
1523,2005-06-16 00:18:40.000,17538,0.99
8608,2005-07-29 13:18:52.000,30866,0.99
8646,2005-07-29 14:48:48.000,25572,0.99
6256,2005-07-11 15:19:22.000,25631,0.99
5850,2005-07-10 17:36:27.000,28142,0.99
11384,2005-08-02 18:23:01.000,24772,0.99
15225,2005-08-22 17:18:32.000,24768,0.99
11892,2005-08-17 15:13:21.000,24787,0.99
9681,2005-07-31 06:42:09.000,30816,0.99
6107,2005-07-11 07:07:09.000,25594,0.99
3174,2005-06-20 22:24:00.000,18917,0.99
8470,2005-07-29 08:28:50.000,30805,0.99
2231,2005-06-18 03:52:14.000,18648,0.99
8337,2005-07-29 04:31:55.000,30778,0.99
15406,2005-08-22 23:21:22.000,24789,0.99
8620,2005-07-29 13:51:20.000,25619,0.99
10098,2005-07-31 20:41:17.000,30759,0.99
15979,2005-08-23 20:08:26.000,22074,0.99
4123,2005-07-07 07:16:19.000,27428,0.99
5771,2005-07-10 13:26:45.000,30731,0.99
16017,2005-08-23 21:27:11.000,22066,0.99
12974,2005-08-19 06:51:02.000,24716,0.99
15116,2005-08-22 12:35:40.000,24712,0.99
6063,2005-07-11 04:16:51.000,27997,0.99
12233,2005-08-18 03:16:54.000,22057,0.99
7656,2005-07-28 02:07:19.000,30682,0.99
12657,2005-08-18 19:02:16.000,23622,0.99
13514,2005-08-20 02:28:09.000,23599,0.99
11007,2005-08-02 05:05:53.000,23608,0.99
16006,2005-08-23 21:01:09.000,22042,0.99
2160,2005-06-17 23:39:11.000,18637,0.99
10118,2005-07-31 21:16:31.000,30619,0.99
12602,2005-08-18 16:49:50.000,22038,0.99
13424,2005-08-19 23:10:09.000,24699,0.99
14978,2005-08-22 07:13:15.000,23589,0.99
3004,2005-06-20 10:04:36.000,18942,0.99
4284,2005-07-07 15:31:57.000,28020,0.99
13726,2005-08-20 10:08:40.000,24681,0.99
14567,2005-08-21 16:27:25.000,24684,0.99
6740,2005-07-12 14:22:08.000,30578,0.99
4216,2005-07-07 12:01:34.000,27398,0.99
13426,2005-08-19 23:15:00.000,24670,0.99
15360,2005-08-22 21:36:51.000,22018,0.99
15066,2005-08-22 10:49:06.000,22010,0.99
14195,2005-08-21 03:40:35.000,23579,0.99
7294,2005-07-27 12:38:14.000,25690,0.99
4102,2005-07-07 06:25:19.000,30516,0.99
7432,2005-07-27 17:31:40.000,30495,0.99
11326,2005-08-02 16:34:29.000,22004,0.99
10573,2005-08-01 13:27:24.000,22505,0.99
5856,2005-07-10 17:57:32.000,25699,0.99
10223,2005-08-01 01:23:15.000,28047,0.99
15163,2005-08-22 14:43:13.000,23623,0.99
7853,2005-07-28 09:36:38.000,25748,0.99
14087,2005-08-20 23:53:40.000,19748,0.99
4602,2005-07-08 06:52:40.000,30452,0.99
7962,2005-07-28 13:48:09.000,30420,0.99
13165,2005-08-19 13:34:10.000,19743,0.99
1985,2005-06-17 10:31:37.000,17782,0.99
8177,2005-07-28 21:43:54.000,30374,0.99
7185,2005-07-27 08:23:54.000,30356,0.99
5448,2005-07-09 22:11:14.000,27374,0.99
15615,2005-08-23 07:06:00.000,22504,0.99
7013,2005-07-27 02:03:21.000,27377,0.99
13580,2005-08-20 05:23:34.000,21967,0.99
5268,2005-07-09 14:22:43.000,30332,0.99
6377,2005-07-11 21:41:16.000,30321,0.99
8007,2005-07-28 15:22:27.000,28073,0.99
8539,2005-07-29 10:48:24.000,25830,0.99
8736,2005-07-29 18:31:15.000,28137,0.99
6025,2005-07-11 02:18:13.000,30268,0.99
8282,2005-07-29 01:49:04.000,27368,0.99
2867,2005-06-20 00:08:38.000,18058,0.99
3231,2005-06-21 02:25:00.000,18613,0.99
4025,2005-07-07 02:13:24.000,30276,0.99
9933,2005-07-31 15:24:46.000,30249,0.99
7474,2005-07-27 19:07:17.000,30239,0.99
2604,2005-06-19 06:30:10.000,18612,0.99
6630,2005-07-12 09:30:05.000,27359,0.99
6992,2005-07-27 01:04:45.000,30193,0.99
9230,2005-07-30 13:39:42.000,30233,0.99
13495,2005-08-20 01:40:25.000,23569,0.99
9885,2005-07-31 13:59:32.000,27354,0.99
12799,2005-08-19 00:27:01.000,24571,0.99
2499,2005-06-18 23:01:36.000,17536,0.99
7247,2005-07-27 10:32:58.000,30145,0.99
7119,2005-07-27 05:55:32.000,30144,0.99
15465,2005-08-23 01:16:33.000,21921,0.99
14798,2005-08-22 00:44:08.000,23571,0.99
15251,2005-08-22 18:03:57.000,19710,0.99
9044,2005-07-30 06:35:21.000,25761,0.99
13311,2005-08-19 19:07:09.000,21915,0.99
5365,2005-07-09 18:27:00.000,28098,0.99
12684,2005-08-18 19:51:27.000,24556,0.99
12449,2005-08-18 11:03:04.000,19707,0.99
12444,2005-08-18 10:53:12.000,19706,0.99
6544,2005-07-12 04:56:15.000,30077,0.99
12519,2005-08-18 13:42:14.000,22635,0.99
6206,2005-07-11 12:32:14.000,27323,0.99
8854,2005-07-29 23:40:07.000,28104,0.99
14650,2005-08-21 19:24:51.000,24517,0.99
13376,2005-08-19 21:31:45.000,23077,0.99
12705,2005-08-18 20:44:14.000,21890,0.99
14065,2005-08-20 22:40:47.000,24514,0.99
15701,2005-08-23 10:22:21.000,21886,0.99
14932,2005-08-22 05:40:39.000,21884,0.99
8972,2005-07-30 04:06:25.000,29985,0.99
4254,2005-07-07 14:13:52.000,28118,0.99
15409,2005-08-22 23:26:32.000,24498,0.99
11919,2005-08-17 16:08:49.000,23072,0.99
4521,2005-07-08 02:57:56.000,25846,0.99
12847,2005-08-19 02:04:07.000,23556,0.99
5519,2005-07-10 01:18:32.000,29933,0.99
1498,2005-06-15 21:58:00.000,17548,0.99
13557,2005-08-20 04:12:41.000,22910,0.99
11801,2005-08-17 11:30:11.000,23852,0.99
1881,2005-06-17 03:09:56.000,19023,0.99
7709,2005-07-28 04:22:14.000,29896,0.99
10716,2005-08-01 18:53:48.000,21868,0.99
12362,2005-08-18 07:48:05.000,20444,0.99
7558,2005-07-27 22:19:08.000,29889,0.99
5604,2005-07-10 05:05:00.000,29858,0.99
9381,2005-07-30 19:23:04.000,25867,0.99
9375,2005-07-30 19:10:17.000,28129,0.99
2779,2005-06-19 18:19:07.000,17638,0.99
4511,2005-07-08 02:36:21.000,29818,0.99
6052,2005-07-11 03:51:27.000,29821,0.99
13177,2005-08-19 13:56:58.000,23855,0.99
13247,2005-08-19 16:45:59.000,22919,0.99
8806,2005-07-29 21:36:34.000,27283,0.99
3700,2005-07-06 10:12:19.000,29786,0.99
5032,2005-07-09 02:39:47.000,25911,0.99
7895,2005-07-28 10:57:15.000,29737,0.99
14706,2005-08-21 21:04:42.000,22544,0.99
15095,2005-08-22 11:41:35.000,22630,0.99
12019,2005-08-17 19:48:55.000,23547,0.99
5915,2005-07-10 21:12:16.000,29725,0.99
7045,2005-07-27 03:27:35.000,29702,0.99
12411,2005-08-18 09:47:57.000,24427,0.99
1208,2005-06-15 02:30:03.000,17637,0.99
13240,2005-08-19 16:22:14.000,24404,0.99
7067,2005-07-27 03:55:10.000,29660,0.99
8285,2005-07-29 02:00:18.000,29621,0.99
9136,2005-07-30 10:07:20.000,29632,0.99
10562,2005-08-01 13:05:52.000,24389,0.99
8943,2005-07-30 03:06:48.000,28152,0.99
5434,2005-07-09 21:25:20.000,25927,0.99
14093,2005-08-21 00:21:29.000,24385,0.99
7942,2005-07-28 12:49:44.000,29620,0.99
14310,2005-08-21 07:44:32.000,24386,0.99
15993,2005-08-23 20:28:44.000,22795,0.99
12787,2005-08-19 00:07:58.000,19649,0.99
12994,2005-08-19 07:26:10.000,21791,0.99
14883,2005-08-22 03:55:02.000,24388,0.99
13767,2005-08-20 11:43:36.000,21793,0.99
13089,2005-08-19 10:38:56.000,23290,0.99
11238,2005-08-02 13:25:50.000,21789,0.99
5174,2005-07-09 09:31:59.000,29521,0.99
7514,2005-07-27 20:51:49.000,29498,0.99
11163,2005-08-02 10:08:40.000,21781,0.99
12515,2005-08-18 13:39:26.000,23288,0.99
6925,2005-07-26 22:52:32.000,29470,0.99
13185,2005-08-19 14:22:30.000,24354,0.99
8968,2005-07-30 03:57:32.000,25995,0.99
13342,2005-08-19 20:21:36.000,24335,0.99
9284,2005-07-30 15:25:19.000,29420,0.99
1558,2005-06-16 02:33:53.000,18568,0.99
11574,2005-08-17 01:38:19.000,19634,0.99
8099,2005-07-28 18:35:12.000,29394,0.99
5403,2005-07-09 20:07:09.000,29389,0.99
5963,2005-07-10 23:47:08.000,29376,0.99
4742,2005-07-08 13:35:23.000,25999,0.99
5421,2005-07-09 20:49:12.000,29354,0.99
8997,2005-07-30 04:53:56.000,29337,0.99
4899,2005-07-08 20:37:11.000,29341,0.99
11039,2005-08-02 06:00:53.000,24311,0.99
11435,2005-08-02 20:14:23.000,21746,0.99
3503,2005-07-06 00:17:24.000,27231,0.99
11301,2005-08-02 15:37:59.000,21744,0.99
5196,2005-07-09 10:43:34.000,28202,0.99
12232,2005-08-18 03:14:14.000,23521,0.99
2585,2005-06-19 05:05:03.000,17766,0.99
3514,2005-07-06 00:46:54.000,28200,0.99
15050,2005-08-22 10:07:52.000,24285,0.99
14407,2005-08-21 10:46:51.000,21729,0.99
5480,2005-07-09 23:49:07.000,27261,0.99
5617,2005-07-10 05:28:50.000,26014,0.99
6746,2005-07-12 14:33:01.000,28217,0.99
3348,2005-06-21 11:16:42.000,18557,0.99
8691,2005-07-29 16:41:23.000,27206,0.99
6535,2005-07-12 04:43:43.000,27198,0.99
8718,2005-07-29 17:41:14.000,29232,0.99
5310,2005-07-09 16:00:34.000,29239,0.99
10225,2005-08-01 01:38:40.000,21708,0.99
13519,2005-08-20 02:37:07.000,22792,0.99
12123,2005-08-17 23:22:18.000,21701,0.99
11012,2005-08-02 05:09:42.000,24246,0.99
10245,2005-08-01 02:24:09.000,24250,0.99
11590,2005-08-17 02:28:33.000,21654,0.99
7811,2005-07-28 08:06:01.000,26074,0.99
7489,2005-07-27 19:39:38.000,29169,0.99
14348,2005-08-21 08:54:26.000,21698,0.99
13572,2005-08-20 05:07:27.000,22785,0.99
6332,2005-07-11 19:19:06.000,28229,0.99
7694,2005-07-28 03:39:25.000,28231,0.99
11916,2005-08-17 16:05:51.000,23510,0.99
9664,2005-07-31 06:12:08.000,29139,0.99
1695,2005-06-16 12:40:28.000,19114,0.99
1666,2005-06-16 10:17:19.000,18308,0.99
14012,2005-08-20 20:42:12.000,19596,0.99
4193,2005-07-07 10:57:21.000,27184,0.99
5444,2005-07-09 21:58:57.000,29099,0.99
12036,2005-08-17 20:19:06.000,23503,0.99
13939,2005-08-20 17:28:01.000,22508,0.99
3411,2005-06-21 16:31:27.000,18545,0.99
12699,2005-08-18 20:20:59.000,23316,0.99
10788,2005-08-01 21:37:10.000,24220,0.99
13094,2005-08-19 10:47:58.000,21676,0.99
12311,2005-08-18 06:07:00.000,24648,0.99
10403,2005-08-01 07:30:45.000,21672,0.99
1748,2005-06-16 16:54:03.000,18023,0.99
15355,2005-08-22 21:19:24.000,21669,0.99
11502,2005-08-16 23:06:30.000,22783,0.99
3254,2005-06-21 03:27:10.000,18022,0.99
15822,2005-08-23 15:05:59.000,21661,0.99
9463,2005-07-30 22:30:57.000,26141,0.99
12692,2005-08-18 20:09:19.000,19580,0.99
9999,2005-07-31 17:40:53.000,28280,0.99
4816,2005-07-08 17:14:14.000,28969,0.99
10963,2005-08-02 03:48:17.000,23031,0.99
8039,2005-07-28 16:35:16.000,28926,0.99
14909,2005-08-22 04:48:44.000,24179,0.99
15106,2005-08-22 12:01:48.000,24180,0.99
5293,2005-07-09 15:17:23.000,28265,0.99
3648,2005-07-06 07:30:41.000,28887,0.99
2865,2005-06-20 00:00:55.000,18536,0.99
7307,2005-07-27 12:59:10.000,28863,0.99
5513,2005-07-10 01:05:41.000,26179,0.99
2814,2005-06-19 20:01:59.000,18535,0.99
15259,2005-08-22 18:23:23.000,21632,0.99
14028,2005-08-20 21:23:03.000,24210,0.99
13986,2005-08-20 19:13:23.000,24151,0.99
10767,2005-08-01 20:37:23.000,21627,0.99
1739,2005-06-16 16:09:38.000,17914,0.99
10540,2005-08-01 12:24:42.000,23488,0.99
7115,2005-07-27 05:42:58.000,26215,0.99
3636,2005-07-06 07:03:52.000,28798,0.99
14618,2005-08-21 18:09:51.000,19559,0.99
9126,2005-07-30 09:44:15.000,28796,0.99
6839,2005-07-12 19:03:19.000,26196,0.99
4101,2005-07-07 06:25:11.000,28761,0.99
5264,2005-07-09 14:11:28.000,28290,0.99
10407,2005-08-01 07:38:07.000,23626,0.99
14165,2005-08-21 02:59:17.000,24129,0.99
6651,2005-07-12 10:57:28.000,27215,0.99
3407,2005-06-21 16:14:02.000,17518,0.99
9062,2005-07-30 07:23:17.000,26207,0.99
7460,2005-07-27 18:41:35.000,27158,0.99
5165,2005-07-09 09:08:53.000,28787,0.99
2345,2005-06-18 12:03:23.000,18521,0.99
1283,2005-06-15 08:27:30.000,18010,0.99
15391,2005-08-22 23:01:45.000,21583,0.99
14732,2005-08-21 22:22:29.000,21580,0.99
14584,2005-08-21 17:15:33.000,21574,0.99
1966,2005-06-17 09:19:45.000,18520,0.99
9275,2005-07-30 15:09:15.000,27118,0.99
6571,2005-07-12 05:51:47.000,30585,0.99
11207,2005-08-02 12:01:30.000,21564,0.99
14345,2005-08-21 08:41:15.000,22613,0.99
1256,2005-06-15 06:13:57.000,18009,0.99
13032,2005-08-19 08:31:50.000,23475,0.99
5629,2005-07-10 06:02:25.000,28299,0.99
9865,2005-07-31 13:10:45.000,28682,0.99
10975,2005-08-02 04:11:25.000,20383,0.99
6911,2005-07-12 22:14:34.000,26239,0.99
7030,2005-07-27 03:01:40.000,28335,0.99
2831,2005-06-19 21:17:06.000,18006,0.99
13002,2005-08-19 07:37:58.000,21538,0.99
14126,2005-08-21 01:32:17.000,24690,0.99
8354,2005-07-29 04:56:26.000,28661,0.99
6378,2005-07-11 21:45:23.000,30646,0.99
10446,2005-08-01 09:02:17.000,23591,0.99
10796,2005-08-01 21:56:41.000,22045,0.99
1633,2005-06-16 08:08:40.000,18508,0.99
8205,2005-07-28 23:18:48.000,27059,0.99
12440,2005-08-18 10:47:35.000,21516,0.99
4158,2005-07-07 09:05:42.000,27039,0.99
5457,2005-07-09 22:33:14.000,27041,0.99
11117,2005-08-02 08:36:03.000,21511,0.99
8239,2005-07-29 00:31:39.000,28327,0.99
6043,2005-07-11 03:18:10.000,27018,0.99
11336,2005-08-02 16:58:56.000,21499,0.99
6657,2005-07-12 11:11:36.000,28371,0.99
2392,2005-06-18 15:34:18.000,19490,0.99
2363,2005-06-18 13:33:59.000,18500,0.99
5364,2005-07-09 18:24:48.000,26298,0.99
10121,2005-07-31 21:24:53.000,26971,0.99
3363,2005-06-21 12:25:07.000,19491,0.99
15184,2005-08-22 15:51:12.000,21484,0.99
9170,2005-07-30 11:35:24.000,26969,0.99
14055,2005-08-20 22:18:00.000,24099,0.99
14685,2005-08-21 20:31:25.000,23345,0.99
3193,2005-06-20 23:52:30.000,19485,0.99
8986,2005-07-30 04:37:20.000,28348,0.99
2592,2005-06-19 05:36:54.000,18492,0.99
2178,2005-06-18 00:38:35.000,19482,0.99
10236,2005-08-01 02:05:34.000,21463,0.99
15133,2005-08-22 13:17:43.000,23970,0.99
10456,2005-08-01 09:17:21.000,23460,0.99
1805,2005-06-16 20:36:00.000,18490,0.99
11185,2005-08-02 11:04:35.000,21452,0.99
6968,2005-07-27 00:16:45.000,26351,0.99
16044,2005-08-23 22:24:39.000,21447,0.99
14114,2005-08-21 01:07:11.000,22761,0.99
2678,2005-06-19 12:12:23.000,19472,0.99
13148,2005-08-19 12:55:30.000,23965,0.99
4662,2005-07-08 09:58:54.000,28367,0.99
4250,2005-07-07 14:08:11.000,26928,0.99
13417,2005-08-19 22:51:39.000,21438,0.99
2557,2005-06-19 03:08:51.000,19469,0.99
13851,2005-08-20 14:44:22.000,23456,0.99
1767,2005-06-16 18:01:36.000,18484,0.99
15032,2005-08-22 09:14:09.000,21432,0.99
5722,2005-07-10 11:10:04.000,28389,0.99
2524,2005-06-19 00:48:11.000,17991,0.99
1965,2005-06-17 09:17:39.000,19463,0.99
5911,2005-07-10 20:51:42.000,26899,0.99
2007,2005-06-17 11:47:17.000,18368,0.99
5863,2005-07-10 18:25:23.000,26887,0.99
5933,2005-07-10 22:06:48.000,26889,0.99
3396,2005-06-21 15:23:08.000,17624,0.99
12377,2005-08-18 08:26:05.000,22990,0.99
11839,2005-08-17 13:08:45.000,23450,0.99
4085,2005-07-07 05:25:39.000,28579,0.99
7837,2005-07-28 08:58:32.000,26408,0.99
8702,2005-07-29 17:04:37.000,25620,0.99
10313,2005-08-01 04:29:29.000,23446,0.99
8161,2005-07-28 21:11:00.000,28381,0.99
10405,2005-08-01 07:35:25.000,21389,0.99
4651,2005-07-08 09:39:39.000,28393,0.99
3008,2005-06-20 10:23:25.000,18470,0.99
5733,2005-07-10 11:37:24.000,26847,0.99
1410,2005-06-15 16:59:46.000,17562,0.99
4225,2005-07-07 12:24:37.000,26435,0.99
1204,2005-06-15 02:21:46.000,19435,0.99
7635,2005-07-28 01:08:11.000,26833,0.99
4077,2005-07-07 04:53:40.000,26434,0.99
11063,2005-08-02 06:53:48.000,21363,0.99
11219,2005-08-02 12:30:20.000,21364,0.99
8342,2005-07-29 04:45:05.000,28571,0.99
4074,2005-07-07 04:49:49.000,26823,0.99
8023,2005-07-28 15:53:29.000,26819,0.99
12865,2005-08-19 02:38:50.000,21355,0.99
9622,2005-07-31 04:21:45.000,26821,0.99
14591,2005-08-21 17:30:09.000,22089,0.99
8432,2005-07-29 07:13:33.000,28572,0.99
4267,2005-07-07 14:35:30.000,26797,0.99
11370,2005-08-02 18:06:01.000,24066,0.99
2837,2005-06-19 22:03:50.000,17622,0.99
