"rental_id","rental_date","payment_id","amount"
7698,2005-07-28 03:44:14.000,28448,0.99
2782,2005-06-19 18:25:07.000,19108,0.99
2340,2005-06-18 11:30:56.000,19109,0.99
1380,2005-06-15 15:13:10.000,19110,0.99
6621,2005-07-12 08:57:30.000,28446,0.99
6435,2005-07-12 00:16:19.000,28445,0.99
9265,2005-07-30 14:55:25.000,28442,0.99
1695,2005-06-16 12:40:28.000,19114,0.99
2572,2005-06-19 04:21:26.000,19115,0.99
4453,2005-07-07 23:32:39.000,28433,0.99
1210,2005-06-15 02:57:51.000,17522,0.99
9270,2005-07-30 15:03:16.000,31535,0.99
2892,2005-06-20 02:06:39.000,17845,0.99
9134,2005-07-30 10:00:21.000,28427,0.99
2366,2005-06-18 13:46:39.000,19122,0.99
3040,2005-06-20 12:34:13.000,19124,0.99
3180,2005-06-20 22:48:44.000,19125,0.99
3153,2005-06-20 20:44:15.000,17846,0.99
7424,2005-07-27 17:14:19.000,28414,0.99
6757,2005-07-12 15:09:48.000,28413,0.99
3179,2005-06-20 22:37:59.000,19131,0.99
3954,2005-07-06 21:57:44.000,28404,0.99
15894,2006-02-14 15:16:03.000,32064,0.99
9336,2005-07-30 18:01:15.000,28399,0.99
7707,2005-07-28 04:07:47.000,31529,0.99
8556,2005-07-29 11:18:27.000,31522,0.99
6898,2005-07-12 21:39:04.000,28398,0.99
6459,2005-07-12 01:12:03.000,28395,0.99
3085,2005-06-20 15:42:33.000,19140,0.99
4651,2005-07-08 09:39:39.000,28393,0.99
5722,2005-07-10 11:10:04.000,28389,0.99
4846,2005-07-08 18:29:05.000,28388,0.99
8161,2005-07-28 21:11:00.000,28381,0.99
2117,2005-06-17 20:24:00.000,19147,0.99
6657,2005-07-12 11:11:36.000,28371,0.99
1676,2005-06-16 11:06:09.000,19149,0.99
4662,2005-07-08 09:58:54.000,28367,0.99
8986,2005-07-30 04:37:20.000,28348,0.99
6041,2005-07-11 03:14:58.000,28346,0.99
5528,2005-07-10 02:09:21.000,28345,0.99
1550,2005-06-16 01:58:35.000,17524,0.99
1507,2005-06-15 22:25:26.000,19156,0.99
2052,2005-06-17 15:14:43.000,19157,0.99
6862,2005-07-12 19:58:09.000,31520,0.99
9748,2005-07-31 09:17:56.000,28341,0.99
4969,2005-07-08 23:51:26.000,31517,0.99
3224,2005-06-21 02:11:36.000,19162,0.99
7030,2005-07-27 03:01:40.000,28335,0.99
9887,2005-07-31 14:00:32.000,28331,0.99
1609,2005-06-16 06:34:59.000,19165,0.99
8239,2005-07-29 00:31:39.000,28327,0.99
1495,2005-06-15 21:54:31.000,19168,0.99
4447,2005-07-07 23:15:28.000,28325,0.99
6605,2005-07-12 08:01:07.000,28311,0.99
5629,2005-07-10 06:02:25.000,28299,0.99
4734,2005-07-08 13:12:12.000,28298,0.99
4289,2005-07-07 15:45:58.000,31516,0.99
4664,2005-07-08 10:01:28.000,28297,0.99
8653,2005-07-29 15:04:23.000,31509,0.99
1225,2005-06-15 03:45:35.000,17857,0.99
5264,2005-07-09 14:11:28.000,28290,0.99
1738,2005-06-16 16:07:27.000,19181,0.99
5061,2005-07-09 04:30:50.000,31502,0.99
4395,2005-07-07 21:13:22.000,28281,0.99
9999,2005-07-31 17:40:53.000,28280,0.99
4935,2005-07-08 22:20:56.000,31500,0.99
5293,2005-07-09 15:17:23.000,28265,0.99
9603,2005-07-31 03:43:43.000,28264,0.99
6919,2005-07-12 22:32:17.000,28255,0.99
9250,2005-07-30 14:18:16.000,28246,0.99
4247,2005-07-07 13:51:54.000,28238,0.99
9307,2005-07-30 16:52:43.000,28233,0.99
7629,2005-07-28 01:00:09.000,31496,0.99
7305,2005-07-27 12:57:06.000,31494,0.99
14220,2006-02-14 15:16:03.000,32061,0.99
8765,2005-07-29 19:40:08.000,28232,0.99
7694,2005-07-28 03:39:25.000,28231,0.99
6936,2005-07-26 23:13:34.000,28230,0.99
6332,2005-07-11 19:19:06.000,28229,0.99
14415,2006-02-14 15:16:03.000,31997,0.99
6746,2005-07-12 14:33:01.000,28217,0.99
2234,2005-06-18 04:01:28.000,19202,0.99
1279,2005-06-15 08:13:57.000,19203,0.99
3853,2005-07-06 16:59:20.000,28212,0.99
3555,2005-07-06 02:45:35.000,28211,0.99
1443,2005-06-15 18:57:51.000,17864,0.99
2312,2005-06-18 08:55:46.000,19208,0.99
5196,2005-07-09 10:43:34.000,28202,0.99
3514,2005-07-06 00:46:54.000,28200,0.99
9440,2005-07-30 21:40:15.000,28197,0.99
5588,2005-07-10 04:21:10.000,28192,0.99
2984,2005-06-20 08:43:44.000,17865,0.99
4694,2005-07-08 11:07:37.000,31489,0.99
8633,2005-07-29 14:19:53.000,28185,0.99
6834,2005-07-12 18:53:37.000,28171,0.99
8943,2005-07-30 03:06:48.000,28152,0.99
1592,2005-06-16 05:14:37.000,19220,0.99
2127,2005-06-17 20:54:48.000,19221,0.99
2533,2005-06-19 01:34:26.000,19222,0.99
5850,2005-07-10 17:36:27.000,28142,0.99
7601,2005-07-27 23:48:15.000,31484,0.99
1927,2005-06-17 06:48:19.000,19226,0.99
8736,2005-07-29 18:31:15.000,28137,0.99
1541,2005-06-16 01:15:59.000,19229,0.99
1834,2005-06-16 22:49:08.000,19230,0.99
5663,2005-07-10 08:01:33.000,28132,0.99
13584,2006-02-14 15:16:03.000,31992,0.99
1779,2005-06-16 18:55:11.000,17871,0.99
9375,2005-07-30 19:10:17.000,28129,0.99
4553,2005-07-08 04:43:41.000,28120,0.99
4254,2005-07-07 14:13:52.000,28118,0.99
2206,2005-06-18 02:14:45.000,17872,0.99
1278,2005-06-15 08:09:12.000,19240,0.99
5902,2005-07-10 20:31:24.000,31480,0.99
4909,2005-07-08 21:07:24.000,31477,0.99
4045,2005-07-07 03:26:14.000,28117,0.99
3368,2005-06-21 13:18:38.000,17875,0.99
6561,2005-07-12 05:24:02.000,28111,0.99
3664,2005-07-06 08:15:57.000,28107,0.99
9750,2005-07-31 09:19:46.000,28105,0.99
8854,2005-07-29 23:40:07.000,28104,0.99
3796,2005-07-06 14:45:22.000,31474,0.99
5365,2005-07-09 18:27:00.000,28098,0.99
1430,2005-06-15 18:24:55.000,19252,0.99
4888,2005-07-08 20:04:27.000,28097,0.99
1557,2005-06-16 02:28:35.000,17877,0.99
7343,2005-07-27 14:27:13.000,28087,0.99
3538,2005-07-06 01:37:07.000,31471,0.99
1600,2005-06-16 06:04:12.000,19259,0.99
2681,2005-06-19 12:15:27.000,19260,0.99
9702,2005-07-31 07:34:07.000,28076,0.99
8007,2005-07-28 15:22:27.000,28073,0.99
8141,2005-07-28 20:21:19.000,28054,0.99
14616,2006-02-14 15:16:03.000,31988,0.99
1363,2005-06-15 14:05:11.000,19266,0.99
10223,2005-08-01 01:23:15.000,28047,0.99
8384,2005-07-29 05:38:43.000,31467,0.99
5936,2005-07-10 22:14:30.000,28036,0.99
8234,2005-07-29 00:19:20.000,31466,0.99
2185,2005-06-18 01:12:22.000,19273,0.99
3594,2005-07-06 04:42:47.000,28029,0.99
9181,2005-07-30 12:05:58.000,31432,0.99
3299,2005-06-21 07:23:34.000,19276,0.99
5686,2005-07-10 09:06:03.000,28025,0.99
4284,2005-07-07 15:31:57.000,28020,0.99
10072,2005-07-31 19:50:37.000,28019,0.99
7936,2005-07-28 12:33:21.000,28015,0.99
9905,2005-07-31 14:37:03.000,28004,0.99
9645,2005-07-31 05:42:49.000,28002,0.99
6063,2005-07-11 04:16:51.000,27997,0.99
5236,2005-07-09 12:56:29.000,27995,0.99
4564,2005-07-08 05:09:38.000,27993,0.99
3652,2005-07-06 07:44:30.000,27980,0.99
6903,2005-07-12 21:58:15.000,27977,0.99
4934,2005-07-08 22:18:42.000,27972,0.99
8255,2005-07-29 01:02:30.000,31429,0.99
2856,2005-06-19 23:13:04.000,19294,0.99
5216,2005-07-09 11:54:58.000,27953,0.99
3782,2005-07-06 13:57:03.000,27951,0.99
1356,2005-06-15 13:17:01.000,19297,0.99
1379,2005-06-15 15:05:10.000,19298,0.99
1358,2005-06-15 13:28:48.000,17885,0.99
7655,2005-07-28 02:01:11.000,27940,0.99
1489,2005-06-15 21:41:38.000,19301,0.99
3872,2005-07-06 18:00:19.000,27934,0.99
7507,2005-07-27 20:31:48.000,27930,0.99
2509,2005-06-18 23:44:08.000,19304,0.99
4799,2005-07-08 16:49:27.000,27926,0.99
9095,2005-07-30 08:38:36.000,27922,0.99
6320,2005-07-11 18:50:55.000,27920,0.99
3705,2005-07-06 10:17:59.000,31418,0.99
14107,2006-02-14 15:16:03.000,32095,0.99
6040,2005-07-11 03:14:26.000,27919,0.99
1239,2005-06-15 04:53:01.000,17889,0.99
5601,2005-07-10 04:56:55.000,27918,0.99
3852,2005-07-06 16:57:49.000,27915,0.99
10131,2005-07-31 21:45:28.000,27913,0.99
1664,2005-06-16 10:15:20.000,19320,0.99
8240,2005-07-29 00:33:32.000,27902,0.99
2351,2005-06-18 12:27:57.000,19322,0.99
7786,2005-07-28 07:18:26.000,31412,0.99
6497,2005-07-12 03:04:29.000,31411,0.99
6646,2005-07-12 10:41:34.000,27883,0.99
2262,2005-06-18 05:49:46.000,19328,0.99
2267,2005-06-18 06:10:23.000,19329,0.99
5962,2005-07-10 23:45:22.000,27871,0.99
2580,2005-06-19 04:44:30.000,19331,0.99
1832,2005-06-16 22:35:20.000,19332,0.99
1369,2005-06-15 14:29:14.000,19333,0.99
9853,2005-07-31 12:58:20.000,31405,0.99
8486,2005-07-29 08:53:38.000,31402,0.99
4744,2005-07-08 13:43:57.000,27869,0.99
4440,2005-07-07 23:00:58.000,27867,0.99
8506,2005-07-29 09:23:52.000,27862,0.99
7020,2005-07-27 02:24:27.000,27860,0.99
5985,2005-07-11 00:51:58.000,27858,0.99
6441,2005-07-12 00:27:08.000,27852,0.99
7129,2005-07-27 06:18:01.000,31400,0.99
4757,2005-07-08 14:36:51.000,27840,0.99
9725,2005-07-31 08:35:18.000,27835,0.99
2710,2005-06-19 14:03:56.000,17898,0.99
9232,2005-07-30 13:43:00.000,27825,0.99
7456,2005-07-27 18:34:53.000,27808,0.99
3065,2005-06-20 13:53:53.000,19351,0.99
3168,2005-06-20 21:46:01.000,17900,0.99
1230,2005-06-15 04:04:09.000,17901,0.99
8925,2005-07-30 02:09:14.000,27801,0.99
7857,2005-07-28 09:49:40.000,27798,0.99
3208,2005-06-21 00:50:03.000,19357,0.99
4561,2005-07-08 05:02:43.000,27793,0.99
3280,2005-06-21 06:08:12.000,19359,0.99
9588,2005-07-31 03:13:13.000,27791,0.99
7831,2005-07-28 08:44:21.000,27787,0.99
1793,2005-06-16 20:07:27.000,19362,0.99
7800,2005-07-28 07:50:59.000,27786,0.99
2675,2005-06-19 11:52:15.000,19364,0.99
2777,2005-06-19 18:16:26.000,19365,0.99
2423,2005-06-18 17:32:08.000,19366,0.99
1619,2005-06-16 07:14:13.000,19367,0.99
9021,2005-07-30 05:34:24.000,27778,0.99
12786,2006-02-14 15:16:03.000,31981,0.99
6412,2005-07-11 23:19:21.000,31386,0.99
5859,2005-07-10 18:02:02.000,31385,0.99
5884,2005-07-10 19:31:38.000,27770,0.99
1645,2005-06-16 09:10:06.000,19374,0.99
8430,2005-07-29 07:12:17.000,31378,0.99
3828,2005-07-06 15:57:30.000,27765,0.99
4795,2005-07-08 16:32:54.000,27755,0.99
4578,2005-07-08 06:00:17.000,27754,0.99
4269,2005-07-07 14:38:33.000,27746,0.99
8151,2005-07-28 20:50:52.000,27736,0.99
1811,2005-06-16 21:06:20.000,19382,0.99
1262,2005-06-15 06:54:53.000,19383,0.99
3913,2005-07-06 20:11:00.000,27716,0.99
3511,2005-07-06 00:42:01.000,27714,0.99
5609,2005-07-10 05:09:46.000,27703,0.99
5325,2005-07-09 16:35:47.000,27702,0.99
2697,2005-06-19 13:29:08.000,17907,0.99
1500,2005-06-15 22:00:45.000,19391,0.99
1518,2005-06-15 23:36:37.000,19392,0.99
9554,2005-07-31 02:06:49.000,27687,0.99
5123,2005-07-09 07:20:30.000,31369,0.99
4678,2005-07-08 10:30:40.000,31367,0.99
10114,2005-07-31 21:12:58.000,31366,0.99
5489,2005-07-10 00:07:03.000,27679,0.99
2348,2005-06-18 12:15:43.000,17911,0.99
9231,2005-07-30 13:42:15.000,27672,0.99
9537,2005-07-31 01:23:00.000,27668,0.99
14318,2006-02-14 15:16:03.000,31980,0.99
8050,2005-07-28 16:55:47.000,27664,0.99
10123,2005-07-31 21:30:46.000,27657,0.99
7788,2005-07-28 07:21:55.000,27649,0.99
2428,2005-06-18 17:47:34.000,19407,0.99
2455,2005-06-18 19:33:06.000,19408,0.99
9142,2005-07-30 10:21:03.000,27642,0.99
5737,2005-07-10 11:50:04.000,31361,0.99
3258,2005-06-21 03:53:58.000,19411,0.99
9565,2005-07-31 02:32:00.000,27631,0.99
3904,2005-07-06 19:30:57.000,27616,0.99
3579,2005-07-06 03:47:47.000,27614,0.99
8508,2005-07-29 09:34:38.000,27609,0.99
5852,2005-07-10 17:43:30.000,27602,0.99
7137,2005-07-27 06:40:41.000,27594,0.99
1452,2005-06-15 19:32:52.000,19419,0.99
6044,2005-07-11 03:18:39.000,27571,0.99
4532,2005-07-08 03:30:39.000,27568,0.99
3863,2005-07-06 17:40:18.000,27565,0.99
1739,2005-06-16 16:09:38.000,17914,0.99
2278,2005-06-18 06:37:57.000,17916,0.99
5226,2005-07-09 12:10:44.000,31360,0.99
2725,2005-06-19 15:01:23.000,19430,0.99
6597,2005-07-12 07:37:02.000,27549,0.99
5481,2005-07-09 23:51:57.000,27545,0.99
2371,2005-06-18 14:35:29.000,19434,0.99
1204,2005-06-15 02:21:46.000,19435,0.99
3798,2005-07-06 14:57:53.000,27543,0.99
13753,2006-02-14 15:16:03.000,31976,0.99
10127,2005-07-31 21:39:48.000,27541,0.99
8146,2005-07-28 20:37:36.000,27522,0.99
7461,2005-07-27 18:45:15.000,27521,0.99
9159,2005-07-30 11:16:37.000,31355,0.99
5407,2005-07-09 20:16:07.000,27505,0.99
5379,2005-07-09 19:08:03.000,27504,0.99
2968,2005-06-20 07:41:47.000,19446,0.99
5251,2005-07-09 13:36:10.000,27498,0.99
4785,2005-07-08 16:10:19.000,27495,0.99
4533,2005-07-08 03:32:01.000,27494,0.99
1202,2005-06-15 02:08:04.000,17920,0.99
1390,2005-06-15 16:06:29.000,19454,0.99
1851,2005-06-17 00:32:26.000,17921,0.99
9096,2005-07-30 08:39:23.000,31349,0.99
4873,2005-07-08 19:23:32.000,27481,0.99
3971,2005-07-06 22:50:40.000,27478,0.99
9518,2005-07-31 00:43:26.000,31342,0.99
2917,2005-06-20 04:08:35.000,17925,0.99
1965,2005-06-17 09:17:39.000,19463,0.99
9502,2005-07-31 00:02:10.000,27467,0.99
8199,2005-07-28 23:10:25.000,27465,0.99
3917,2005-07-06 20:19:29.000,27460,0.99
8791,2005-07-29 20:53:23.000,27440,0.99
6022,2005-07-11 02:15:53.000,27432,0.99
2557,2005-06-19 03:08:51.000,19469,0.99
5133,2005-07-09 07:43:22.000,27429,0.99
4211,2005-07-07 11:50:41.000,31329,0.99
2678,2005-06-19 12:12:23.000,19472,0.99
4123,2005-07-07 07:16:19.000,27428,0.99
9598,2005-07-31 03:30:41.000,27423,0.99
7685,2005-07-28 03:13:00.000,27420,0.99
7528,2005-07-27 21:15:25.000,31323,0.99
6392,2005-07-11 22:25:19.000,27416,0.99
4216,2005-07-07 12:01:34.000,27398,0.99
5431,2005-07-09 21:21:11.000,31321,0.99
2263,2005-06-18 05:57:47.000,17930,0.99
8276,2005-07-29 01:38:43.000,27395,0.99
2178,2005-06-18 00:38:35.000,19482,0.99
5048,2005-07-09 03:46:33.000,27391,0.99
4763,2005-07-08 14:57:32.000,27388,0.99
3193,2005-06-20 23:52:30.000,19485,0.99
9953,2005-07-31 15:56:35.000,31309,0.99
7361,2005-07-27 14:53:55.000,27378,0.99
7013,2005-07-27 02:03:21.000,27377,0.99
6294,2005-07-11 17:25:55.000,27375,0.99
2392,2005-06-18 15:34:18.000,19490,0.99
3363,2005-06-21 12:25:07.000,19491,0.99
2504,2005-06-18 23:19:53.000,17932,0.99
5448,2005-07-09 22:11:14.000,27374,0.99
9891,2005-07-31 14:05:44.000,27371,0.99
8282,2005-07-29 01:49:04.000,27368,0.99
6630,2005-07-12 09:30:05.000,27359,0.99
9885,2005-07-31 13:59:32.000,27354,0.99
3028,2005-06-20 11:50:52.000,19500,0.99
8164,2005-07-28 21:17:19.000,27352,0.99
8133,2005-07-28 20:01:06.000,27351,0.99
5650,2005-07-10 07:17:01.000,27347,0.99
2661,2005-06-19 10:50:52.000,17933,0.99
3698,2005-07-06 10:09:20.000,27345,0.99
6206,2005-07-11 12:32:14.000,27323,0.99
5695,2005-07-10 09:43:40.000,27322,0.99
8158,2005-07-28 21:08:46.000,27318,0.99
5572,2005-07-10 03:49:00.000,27312,0.99
7484,2005-07-27 19:28:17.000,31305,0.99
5500,2005-07-10 00:28:17.000,27304,0.99
6023,2005-07-11 02:15:57.000,27300,0.99
3090,2005-06-20 16:00:19.000,19517,0.99
6438,2005-07-12 00:23:01.000,31302,0.99
11373,2005-08-02 18:14:12.000,19520,0.99
5964,2005-07-10 23:47:18.000,27299,0.99
9041,2005-07-30 06:32:36.000,27284,0.99
8806,2005-07-29 21:36:34.000,27283,0.99
6701,2005-07-12 12:47:59.000,27281,0.99
7563,2005-07-27 22:25:36.000,27272,0.99
3929,2005-07-06 20:52:39.000,27266,0.99
15768,2005-08-23 13:14:47.000,19528,0.99
5480,2005-07-09 23:49:07.000,27261,0.99
8738,2005-07-29 18:32:47.000,31293,0.99
4720,2005-07-08 12:34:34.000,27259,0.99
4348,2005-07-07 19:02:05.000,27256,0.99
7626,2005-07-28 00:49:01.000,27244,0.99
7610,2005-07-28 00:11:35.000,27243,0.99
14874,2005-08-22 03:32:05.000,19537,0.99
7909,2005-07-28 11:38:08.000,31290,0.99
3503,2005-07-06 00:17:24.000,27231,0.99
4024,2005-07-07 02:11:23.000,27223,0.99
6651,2005-07-12 10:57:28.000,27215,0.99
5734,2005-07-10 11:37:28.000,27213,0.99
9116,2005-07-30 09:19:41.000,27209,0.99
5957,2005-07-10 23:24:02.000,31286,0.99
8691,2005-07-29 16:41:23.000,27206,0.99
7089,2005-07-27 04:43:42.000,27201,0.99
6535,2005-07-12 04:43:43.000,27198,0.99
4334,2005-07-07 18:32:04.000,31280,0.99
11810,2005-08-17 11:56:48.000,19553,0.99
12101,2006-02-14 15:16:03.000,31974,0.99
4270,2005-07-07 14:38:41.000,31278,0.99
2274,2005-06-18 06:31:15.000,17530,0.99
9923,2005-07-31 15:00:15.000,31275,0.99
14618,2005-08-21 18:09:51.000,19559,0.99
6454,2005-07-12 01:00:12.000,27196,0.99
10007,2005-07-31 17:54:58.000,27192,0.99
8911,2005-07-30 01:30:57.000,27190,0.99
6346,2005-07-11 20:08:34.000,27186,0.99
14234,2005-08-21 05:07:12.000,19565,0.99
4193,2005-07-07 10:57:21.000,27184,0.99
3156,2005-06-20 21:03:46.000,17606,0.99
2356,2005-06-18 12:59:23.000,17950,0.99
4041,2005-07-07 03:03:33.000,27183,0.99
11881,2005-08-17 14:31:56.000,19571,0.99
1700,2005-06-16 13:18:23.000,17952,0.99
3539,2005-07-06 01:39:08.000,27176,0.99
7460,2005-07-27 18:41:35.000,27158,0.99
8281,2005-07-29 01:46:00.000,27142,0.99
12692,2005-08-18 20:09:19.000,19580,0.99
5811,2005-07-10 15:27:04.000,27137,0.99
4208,2005-07-07 11:34:22.000,27135,0.99
3629,2005-07-06 06:23:22.000,27132,0.99
6210,2005-07-11 12:36:43.000,31266,0.99
9355,2005-07-30 18:35:25.000,31258,0.99
7106,2005-07-27 05:21:24.000,31256,0.99
7614,2005-07-28 00:14:38.000,27127,0.99
10855,2005-08-02 00:06:37.000,19589,0.99
5782,2005-07-10 13:52:56.000,27125,0.99
2404,2005-06-18 16:33:48.000,17956,0.99
5594,2005-07-10 04:33:36.000,27123,0.99
2214,2005-06-18 02:44:37.000,17608,0.99
9275,2005-07-30 15:09:15.000,27118,0.99
9782,2005-07-31 10:14:26.000,27107,0.99
14012,2005-08-20 20:42:12.000,19596,0.99
7598,2005-07-27 23:36:01.000,27104,0.99
6123,2005-07-11 08:02:27.000,31246,0.99
1727,2005-06-16 15:21:47.000,17959,0.99
2030,2005-06-17 13:13:27.000,17960,0.99
9539,2005-07-31 01:36:19.000,27081,0.99
5959,2005-07-10 23:35:36.000,27076,0.99
4643,2005-07-08 09:13:56.000,27073,0.99
9269,2005-07-30 15:02:33.000,27068,0.99
8709,2005-07-29 17:25:54.000,31239,0.99
13902,2005-08-20 16:07:08.000,19612,0.99
14063,2005-08-20 22:36:40.000,19613,0.99
3690,2005-07-06 09:46:03.000,27061,0.99
9389,2005-07-30 19:27:59.000,31228,0.99
8205,2005-07-28 23:18:48.000,27059,0.99
6972,2005-07-27 00:31:25.000,27056,0.99
7622,2005-07-28 00:37:34.000,31226,0.99
6848,2005-07-12 19:24:07.000,27044,0.99
10691,2005-08-01 18:09:53.000,19620,0.99
2811,2005-06-19 19:53:30.000,17964,0.99
3078,2005-06-20 15:09:48.000,17609,0.99
5457,2005-07-09 22:33:14.000,27041,0.99
4158,2005-07-07 09:05:42.000,27039,0.99
7681,2005-07-28 03:07:09.000,27033,0.99
4863,2005-07-08 19:03:15.000,27023,0.99
6043,2005-07-11 03:18:10.000,27018,0.99
9849,2005-07-31 12:44:34.000,27013,0.99
1186,2005-06-15 00:56:45.000,17610,0.99
4151,2005-07-07 08:49:02.000,26996,0.99
10163,2005-07-31 23:12:34.000,26972,0.99
10121,2005-07-31 21:24:53.000,26971,0.99
11574,2005-08-17 01:38:19.000,19634,0.99
9170,2005-07-30 11:35:24.000,26969,0.99
8974,2005-07-30 04:09:16.000,26968,0.99
5568,2005-07-10 03:36:56.000,26944,0.99
4559,2005-07-08 04:56:49.000,26942,0.99
4512,2005-07-08 02:38:56.000,26941,0.99
3746,2005-07-06 12:10:51.000,26940,0.99
7290,2005-07-27 12:28:45.000,26934,0.99
7287,2005-07-27 12:24:12.000,31223,0.99
3322,2005-06-21 08:42:37.000,17968,0.99
4250,2005-07-07 14:08:11.000,26928,0.99
4105,2005-07-07 06:31:00.000,26927,0.99
11531,2005-08-17 00:30:04.000,19648,0.99
12787,2005-08-19 00:07:58.000,19649,0.99
13896,2005-08-20 15:59:56.000,19650,0.99
13976,2005-08-20 19:02:16.000,19651,0.99
1876,2005-06-17 02:50:51.000,17969,0.99
14803,2005-08-22 00:49:10.000,19653,0.99
7827,2005-07-28 08:37:22.000,26924,0.99
4504,2005-07-08 02:19:27.000,26922,0.99
13941,2006-02-14 15:16:03.000,31973,0.99
9875,2005-07-31 13:37:41.000,26918,0.99
4750,2005-07-08 14:07:03.000,31218,0.99
6220,2005-07-11 13:22:06.000,26911,0.99
9362,2005-07-30 18:44:16.000,26906,0.99
2899,2005-06-20 02:39:21.000,17972,0.99
8485,2005-07-29 08:53:09.000,26905,0.99
9476,2005-07-30 23:06:40.000,31214,0.99
5911,2005-07-10 20:51:42.000,26899,0.99
6173,2005-07-11 10:33:11.000,26890,0.99
5933,2005-07-10 22:06:48.000,26889,0.99
5863,2005-07-10 18:25:23.000,26887,0.99
3045,2005-06-20 12:42:00.000,17974,0.99
4224,2005-07-07 12:24:21.000,26885,0.99
3596,2005-07-06 05:03:11.000,26883,0.99
5344,2005-07-09 17:27:05.000,31211,0.99
8591,2005-07-29 12:32:33.000,26880,0.99
4938,2005-07-08 22:32:53.000,26876,0.99
3805,2005-07-06 15:08:42.000,26873,0.99
7889,2005-07-28 10:43:21.000,26860,0.99
7624,2005-07-28 00:37:44.000,26851,0.99
1392,2005-06-15 16:12:27.000,17976,0.99
5733,2005-07-10 11:37:24.000,26847,0.99
5665,2005-07-10 08:10:08.000,26846,0.99
7009,2005-07-27 01:45:44.000,26840,0.99
8700,2005-07-29 16:56:01.000,31202,0.99
8266,2005-07-29 01:20:16.000,31200,0.99
8479,2005-07-29 08:42:04.000,31189,0.99
6845,2005-07-12 19:20:41.000,26839,0.99
11637,2005-08-17 04:36:39.000,19688,0.99
5536,2005-07-10 02:29:42.000,31185,0.99
11966,2005-08-17 17:40:04.000,19690,0.99
6728,2005-07-12 13:56:48.000,26838,0.99
11909,2006-02-14 15:16:03.000,31972,0.99
8051,2005-07-28 16:56:16.000,31167,0.99
7731,2005-07-28 05:01:18.000,26834,0.99
7635,2005-07-28 01:08:11.000,26833,0.99
4491,2005-07-08 01:30:46.000,26830,0.99
8674,2005-07-29 15:54:22.000,26827,0.99
8036,2005-07-28 16:27:43.000,26824,0.99
4074,2005-07-07 04:49:49.000,26823,0.99
3888,2005-07-06 18:54:20.000,26822,0.99
9622,2005-07-31 04:21:45.000,26821,0.99
8023,2005-07-28 15:53:29.000,26819,0.99
7395,2005-07-27 16:03:11.000,26816,0.99
12444,2005-08-18 10:53:12.000,19706,0.99
12449,2005-08-18 11:03:04.000,19707,0.99
4146,2005-07-07 08:30:16.000,26811,0.99
8882,2005-07-30 00:24:05.000,26808,0.99
15251,2005-08-22 18:03:57.000,19710,0.99
4267,2005-07-07 14:35:30.000,26797,0.99
11670,2005-08-17 05:48:59.000,19712,0.99
12595,2005-08-18 16:27:08.000,19713,0.99
12656,2005-08-18 18:58:35.000,19714,0.99
4062,2005-07-07 04:22:27.000,26796,0.99
9267,2005-07-30 14:59:05.000,26795,0.99
14905,2005-08-22 04:34:22.000,19717,0.99
6691,2005-07-12 12:26:38.000,31165,0.99
7940,2005-07-28 12:46:47.000,26791,0.99
5422,2005-07-09 20:55:47.000,26785,0.99
9052,2005-07-30 07:06:08.000,26779,0.99
6223,2005-07-11 13:27:09.000,31164,0.99
6062,2005-07-11 04:11:58.000,26771,0.99
5073,2005-07-09 05:02:35.000,26770,0.99
15127,2005-08-22 12:56:29.000,19727,0.99
14172,2006-02-14 15:16:03.000,31967,0.99
8571,2005-07-29 11:48:39.000,26767,0.99
8583,2005-07-29 12:04:50.000,31158,0.99
13227,2005-08-19 16:05:38.000,19733,0.99
8498,2005-07-29 09:07:38.000,31151,0.99
14113,2005-08-21 01:03:30.000,19735,0.99
14756,2005-08-21 23:21:23.000,19736,0.99
2524,2005-06-19 00:48:11.000,17991,0.99
9386,2005-07-30 19:26:21.000,31143,0.99
6727,2005-07-12 13:54:25.000,26761,0.99
12170,2005-08-18 01:06:10.000,19741,0.99
4296,2005-07-07 16:16:03.000,26758,0.99
13165,2005-08-19 13:34:10.000,19743,0.99
13211,2005-08-19 15:23:41.000,19744,0.99
9224,2005-07-30 13:25:37.000,26754,0.99
8903,2005-07-30 01:08:06.000,26752,0.99
14087,2005-08-20 23:53:40.000,19748,0.99
8630,2005-07-29 14:07:59.000,26751,0.99
5766,2005-07-10 13:07:31.000,26743,0.99
4203,2005-07-07 11:24:14.000,31137,0.99
5263,2005-07-09 14:10:36.000,26742,0.99
9569,2005-07-31 02:39:38.000,26739,0.99
7759,2005-07-28 06:28:45.000,26736,0.99
3763,2005-07-06 12:56:31.000,31135,0.99
7042,2005-07-27 03:20:18.000,31132,0.99
11145,2005-08-02 09:43:24.000,19759,0.99
5231,2005-07-09 12:35:02.000,26732,0.99
4401,2005-07-07 21:26:27.000,26730,0.99
4223,2005-07-07 12:23:54.000,26729,0.99
6779,2005-07-12 16:10:50.000,26722,0.99
1224,2005-06-15 03:44:25.000,17616,0.99
14499,2005-08-21 14:11:19.000,19766,0.99
9779,2005-07-31 10:08:33.000,26702,0.99
5366,2005-07-09 18:28:37.000,31118,0.99
7633,2005-07-28 01:03:41.000,26699,0.99
8872,2005-07-30 00:13:54.000,31112,0.99
10171,2005-07-31 23:29:05.000,26690,0.99
